E1,E2,Similarity
Sm,Se,0.0014177492121605557
Eu,Se,0.0014214695412149197
Gd,Se,0.00113225585926552
Tb,Se,0.0009840092674039205
Dy,Se,0.0008985266778785408
Ho,Se,0.0009248025590504818
Er,Se,0.0009767389496101865
Tm,Se,0.0008082456064063554
Yb,Se,0.0022142423002582375
Lu,Se,0.0007684719166623833
Hf,Se,0.004726148568702186
Ta,Se,0.0016845124423979295
W,Se,0.011669905801976448
Re,Se,0.0022550990385334308
Os,Se,0.0051528240824551385
Ir,Se,0.0020721220275078563
Pt,Se,0.01026723471548201
Au,Se,0.002821803008022377
Hg,Se,0.016020803161642894
Tl,Se,0.0031473221590061448
Pb,Se,0.007613804453606266
Bi,Se,0.003029067972229485
Po,Se,0.0011940751750955203
At,Se,0.0005661371376516617
Rn,Se,0.0003474766403016736
Fr,Se,0.00015977986506163377
Ra,Se,0.0004668759208048077
Ac,Se,0.00013453756005523196
Th,Se,0.003456620509077896
Pa,Se,0.0009995828926919182
U,Se,0.005720009433013306
Np,Se,0.0018779788548918066
Pu,Se,0.0015621401499164285
Am,Se,0.0010213601483642636
Cm,Se,0.0008758499885769041
Bk,Se,0.0007804841910127354
Cf,Se,0.0006688083221284434
Es,Se,0.00042387809827289317
Fm,Se,0.00015802076707745232
Md,Se,0.00024444812122835887
No,Se,0.00016412418736181237
Lr,Se,0.00018224509015990224
H,Br,0.05381851447210738
He,Br,0.00046279545341734165
Li,Br,0.016755489421748426
Be,Br,0.0006847066096964428
B,Br,0.028680206950528992
C,Br,0.01642785218907903
N,Br,0.05280542929827061
O,Br,0.017776845668484403
F,Br,0.05046809379830276
Ne,Br,0.0006575531004456007
Na,Br,0.023036738244645805
Mg,Br,0.001763450521155959
Al,Br,0.007634182647010416
Si,Br,0.005528705574888264
P,Br,0.03856026928507156
S,Br,0.01788129591602173
Cl,Br,0.08493231822405396
Ar,Br,0.0012442315360701062
K,Br,0.015328082641687663
Ca,Br,0.0008966986760131213
Sc,Br,0.0013507213835462684
Ti,Br,0.002205580981539949
V,Br,0.005688171431328678
Cr,Br,0.0039043856008725507
Mn,Br,0.006586530924174511
Fe,Br,0.006687655770073352
Co,Br,0.007206233074878901
Ni,Br,0.0025928307105257827
Cu,Br,0.006323426851352274
Zn,Br,0.0025104295568069575
Ga,Br,0.003888263479580965
Ge,Br,0.0020832881979815196
As,Br,0.011854008942469369
Se,Br,0.006187218186052739
Br,Br,0.0
Kr,Br,0.0008179335366780868
Rb,Br,0.001520506119176787
Sr,Br,0.0005056469994396161
Y,Br,0.001830956656171754
Zr,Br,0.001650749809051105
Nb,Br,0.0039251069669862595
Mo,Br,0.002932736110037291
Tc,Br,0.0024536733944269043
Ru,Br,0.003646133446956238
Rh,Br,0.008403000426475873
Pd,Br,0.0028436958960446207
Ag,Br,0.00968798967639462
Cd,Br,0.001241754467987896
In,Br,0.0032701479129213177
Sn,Br,0.0024856422048639896
Sb,Br,0.006633439754779956
Te,Br,0.0029456993947121353
I,Br,0.06727441269159319
Xe,Br,0.0009882873565037857
Cs,Br,0.0036202456404710523
Ba,Br,0.0005550975421068499
La,Br,0.001743772786656284
Ce,Br,0.0012508355836378907
Pr,Br,0.0015275607193605033
Nd,Br,0.001639296537723711
Pm,Br,0.00030749565689999384
Sm,Br,0.0017966017709978197
Eu,Br,0.0011146257931245382
Gd,Br,0.0013696429360264756
Tb,Br,0.0010090637938192266
Dy,Br,0.0010661414533002923
Ho,Br,0.0007928640346269332
Er,Br,0.0011139114842829588
Tm,Br,0.0006080089349793861
Yb,Br,0.0016423677603396591
Lu,Br,0.0011446925363498464
Hf,Br,0.0006772929799765539
Ta,Br,0.004002115921319587
W,Br,0.0018704767139419455
Re,Br,0.009341026979843878
Os,Br,0.0011931666253084156
Ir,Br,0.006912498967761862
Pt,Br,0.0022317850510262687
Au,Br,0.00785523903788508
Hg,Br,0.002678500404186788
Tl,Br,0.0047667355211197
Pb,Br,0.001153012291156631
Bi,Br,0.004090789263023837
Po,Br,0.0003291608418983165
At,Br,0.00060195477520312
Rn,Br,0.00014367902354122874
Fr,Br,0.0001321355874379004
Ra,Br,9.652487194233948e-05
Ac,Br,0.00011126057418750772
Th,Br,0.0005192331833478596
Pa,Br,0.0002610442995913028
U,Br,0.0011605338893707093
Np,Br,0.00045578957182792736
Pu,Br,0.0004554658664500404
Am,Br,0.00038009238781101334
Cm,Br,0.0004158104621939744
Bk,Br,0.0002278054917304265
Cf,Br,0.0002963006784825119
Es,Br,0.00017527046194382395
Fm,Br,6.534041969904168e-05
Md,Br,0.00010107749209870945
No,Br,0.00013572827778678912
Lr,Br,7.535699831972801e-05
H,Kr,0.0004303652545745228
He,Kr,0.006848427837938319
Li,Kr,0.0019879751987943502
Be,Kr,0.0025837262701485586
B,Kr,0.0010890731530780323
C,Kr,0.00034863269399503205
N,Kr,0.0004039913722401932
O,Kr,0.00044167827738140336
F,Kr,0.0005627861684464849
Ne,Kr,0.011391738596317947
Na,Kr,0.001749149238961599
Mg,Kr,0.0026570715917732996
Al,Kr,0.002469755586138282
Si,Kr,0.0009078974878184395
P,Kr,0.0008136594138430652
S,Kr,0.0007046172963539756
Cl,Kr,0.0006594998086717353
Ar,Kr,0.024025527416820406
K,Kr,0.0020511304294617
Ca,Kr,0.0030871455099274877
Sc,Kr,0.0033425742517237214
Ti,Kr,0.001638525076958835
V,Kr,0.0023450567218941372
Cr,Kr,0.001850667463661458
Mn,Kr,0.0016484046824339282
Fe,Kr,0.0017267685179266376
Co,Kr,0.0016899081411496223
Ni,Kr,0.0018446442705606042
Cu,Kr,0.0018183875847187102
Zn,Kr,0.0014308548697255375
Ga,Kr,0.0023269190098860293
Ge,Kr,0.0017825952491803741
As,Kr,0.0015574975708098774
Se,Kr,0.0017583192827087316
Br,Kr,0.0008179335366780868
Kr,Kr,0.0
Rb,Kr,0.0029490797448957027
Sr,Kr,0.0020858416970328084
Y,Kr,0.001866197317529166
Zr,Kr,0.0016322674655435212
Nb,Kr,0.0028487854183643683
Mo,Kr,0.0013010579217130076
Tc,Kr,0.0013858533077032893
Ru,Kr,0.0007967497040690831
Rh,Kr,0.0011412556882949686
Pd,Kr,0.001463212004581433
Ag,Kr,0.003167064821677854
Cd,Kr,0.0018054462656304092
In,Kr,0.0024512040680490636
Sn,Kr,0.0013784097590573646
Sb,Kr,0.0017528815199670546
Te,Kr,0.002381779033487696
I,Kr,0.0012269290708145583
Xe,Kr,0.025136091622673773
Cs,Kr,0.0027178703348170073
Ba,Kr,0.0025555632046706206
La,Kr,0.00186769725700532
Ce,Kr,0.0017443802688070589
Pr,Kr,0.0017882077390961827
Nd,Kr,0.0013197489098200406
Pm,Kr,0.0009307448017006719
Sm,Kr,0.0011652971268930896
Eu,Kr,0.001284383339750112
Gd,Kr,0.0018073303658765428
Tb,Kr,0.0012282843273617367
Dy,Kr,0.0010756852368157428
Ho,Kr,0.0013238301249827635
Er,Kr,0.0013013380843294913
Tm,Kr,0.0009831476798118262
Yb,Kr,0.0011174110202541861
Lu,Kr,0.0012746823758184376
Hf,Kr,0.0018193806944442536
Ta,Kr,0.002445793584822996
W,Kr,0.0012137058627957344
Re,Kr,0.0012104039235269685
Os,Kr,0.0014377378722167402
Ir,Kr,0.0011042996947547522
Pt,Kr,0.0015726601048025736
Au,Kr,0.002550685577753468
Hg,Kr,0.0024840211440282866
Tl,Kr,0.001847422595388247
Pb,Kr,0.0028283746968230886
Bi,Kr,0.0018690153059843155
Po,Kr,0.0013699429943570898
At,Kr,0.0014846169473073149
Rn,Kr,0.0021261562041756115
Fr,Kr,0.0014665026882448755
Ra,Kr,0.0007141855167138283
Ac,Kr,0.0012348220059817756
Th,Kr,0.0024785777464678338
Pa,Kr,0.002897192001977217
U,Kr,0.001958385244362463
Np,Kr,0.0026229603143599796
Pu,Kr,0.0025734411495061628
Am,Kr,0.001874863772934847
Cm,Kr,0.00208413006133822
Bk,Kr,0.0016855280877132975
Cf,Kr,0.0013153935285680634
Es,Kr,0.0015561869960662167
Fm,Kr,0.0014503572125825126
Md,Kr,0.00224361077523451
No,Kr,0.0015063760498186666
Lr,Kr,0.0016726945822355768
H,Rb,0.0016865600599292093
He,Rb,0.0014600429704107474
Li,Rb,0.017121293953742244
Be,Rb,0.002016126837978207
B,Rb,0.0017261336770144368
C,Rb,0.000630948213050665
N,Rb,0.0008028844052731089
O,Rb,0.0008078921904493554
F,Rb,0.0009499064697129844
Ne,Rb,0.002158799167977983
Na,Rb,0.020681592195403217
Mg,Rb,0.0027509940369628135
Al,Rb,0.002559852381519964
Si,Rb,0.0008764899489086484
P,Rb,0.001585985970139196
S,Rb,0.0009607149976466502
Cl,Rb,0.001276451774441767
Ar,Rb,0.002808376429335004
K,Rb,0.048690733045444606
Ca,Rb,0.00443392377210791
Sc,Rb,0.0021114560206692673
Ti,Rb,0.0019947902865022453
V,Rb,0.0023836084128356478
Cr,Rb,0.001967408757916498
Mn,Rb,0.0021306057776100847
Fe,Rb,0.0018131895967976829
Co,Rb,0.0019584347465698266
Ni,Rb,0.0014872638654800103
Cu,Rb,0.004717383651770971
Zn,Rb,0.0015817382287615285
Ga,Rb,0.0023518099682602227
Ge,Rb,0.0014506041471924198
As,Rb,0.002397013408362593
Se,Rb,0.0016303562245902085
Br,Rb,0.001520506119176787
Kr,Rb,0.0029490797448957027
Rb,Rb,0.0
Sr,Rb,0.004705700582943302
Y,Rb,0.0016503899602979643
Zr,Rb,0.0013866246296372698
Nb,Rb,0.002099459512913265
Mo,Rb,0.001309307288668882
Tc,Rb,0.0008404066346329691
Ru,Rb,0.000651634986282414
Rh,Rb,0.0010719689394592324
Pd,Rb,0.0008472657898562701
Ag,Rb,0.012863788820282971
Cd,Rb,0.0015510451935086451
In,Rb,0.004015825195400521
Sn,Rb,0.0015531790618018295
Sb,Rb,0.0027490841729512355
Te,Rb,0.0019558961721907685
I,Rb,0.0018743885314649893
Xe,Rb,0.0029446671368075516
Cs,Rb,0.09006540291348387
Ba,Rb,0.005707747681083998
La,Rb,0.0023189122525209
Ce,Rb,0.0021211573001240565
Pr,Rb,0.0013555020936243697
Nd,Rb,0.001810246999881608
Pm,Rb,0.0010582885587775105
Sm,Rb,0.0016194231116906362
Eu,Rb,0.002280254367051428
Gd,Rb,0.00161463988617947
Tb,Rb,0.00139660113942887
Dy,Rb,0.0013046301578554021
Ho,Rb,0.0013576674216390935
Er,Rb,0.0013426596627002965
Tm,Rb,0.0013211219474222925
Yb,Rb,0.0016940458809993144
Lu,Rb,0.001191693781432937
Hf,Rb,0.0014154248468056054
Ta,Rb,0.0022181392146496974
W,Rb,0.0008433485673504805
Re,Rb,0.0012386434598234376
Os,Rb,0.0008890783455705299
Ir,Rb,0.0009533459603711151
Pt,Rb,0.000925455438033894
Au,Rb,0.0030241573007756873
Hg,Rb,0.0028858170576918645
Tl,Rb,0.02498420035285128
Pb,Rb,0.003137520409424004
Bi,Rb,0.003335279903591241
Po,Rb,0.0008653732619155128
At,Rb,0.0016880600639742377
Rn,Rb,0.0008058373541066162
Fr,Rb,0.0011116423560645235
Ra,Rb,0.0008120532715324466
Ac,Rb,0.0004680115676067185
Th,Rb,0.0019257887002559222
Pa,Rb,0.0007320457868608345
U,Rb,0.0018270775495180674
Np,Rb,0.0020592729220352303
Pu,Rb,0.001950726858915066
Am,Rb,0.0018653110035862458
Cm,Rb,0.002144038628955017
Bk,Rb,0.0015970857312926309
Cf,Rb,0.0016618302998128841
Es,Rb,0.0008847188242394622
Fm,Rb,0.0005497018593467393
Md,Rb,0.0008503539707991933
No,Rb,0.0005709336350224191
Lr,Rb,0.0006339702481548512
H,Sr,0.0006653244403249821
He,Sr,0.0028029543664476993
Li,Sr,0.002886488418847333
Be,Sr,0.009586061133940204
B,Sr,0.0013308236166588436
C,Sr,0.0009642833721356551
N,Sr,0.0005623148676204882
O,Sr,0.0012294151249835285
F,Sr,0.00033362868769922015
Ne,Sr,0.002331230188561984
Na,Sr,0.0029712517158930842
Mg,Sr,0.019454903432672064
Al,Sr,0.0028316333966211618
Si,Sr,0.0016413351330541288
P,Sr,0.0011847001513730158
S,Sr,0.001589588221101566
Cl,Sr,0.0005061292151385957
Ar,Sr,0.0024764562267322477
K,Sr,0.0031740327493722654
Ca,Sr,0.06720108270095594
Sc,Sr,0.0038750885171021238
Ti,Sr,0.003901804673892722
V,Sr,0.0039493958028249815
Cr,Sr,0.0044338491987053995
Mn,Sr,0.009279619948752765
Fe,Sr,0.005083157137488313
Co,Sr,0.007134946350833497
Ni,Sr,0.0073981211134759245
Cu,Sr,0.008039386802055064
Zn,Sr,0.009739893561769934
Ga,Sr,0.002503203039472023
Ge,Sr,0.002782826136127822
As,Sr,0.0015616229978171086
Se,Sr,0.0019695754615488554
Br,Sr,0.0005056469994396161
Kr,Sr,0.0020858416970328084
Rb,Sr,0.004705700582943302
Sr,Sr,0.0
Y,Sr,0.004478609231763375
Zr,Sr,0.003162077106292489
Nb,Sr,0.002645577548101427
Mo,Sr,0.002535910993962386
Tc,Sr,0.0012418871566732936
Ru,Sr,0.0015898367073299718
Rh,Sr,0.001710198984394759
Pd,Sr,0.00312392891440246
Ag,Sr,0.0036567332809932453
Cd,Sr,0.012673484787758874
In,Sr,0.003406585652105212
Sn,Sr,0.004455511972278387
Sb,Sr,0.0018541125614096499
Te,Sr,0.003342256779750504
I,Sr,0.0006831041506744105
Xe,Sr,0.002914058826415592
Cs,Sr,0.004121667321005084
Ba,Sr,0.0791148683175546
La,Sr,0.007280711993509445
Ce,Sr,0.005436021713112644
Pr,Sr,0.004314272126705878
Nd,Sr,0.004916877625486664
Pm,Sr,0.001283163908360527
Sm,Sr,0.00544434354519141
Eu,Sr,0.013047298986437738
Gd,Sr,0.004093444082171309
Tb,Sr,0.003685557824369925
Dy,Sr,0.0037321786270439303
Ho,Sr,0.0037306942995030505
Er,Sr,0.0036878298490636
Tm,Sr,0.003604155002606639
Yb,Sr,0.006523096201096694
Lu,Sr,0.0029288845096329045
Hf,Sr,0.0029703253082507615
Ta,Sr,0.002528905385458609
W,Sr,0.0022484510823131076
Re,Sr,0.001063805002521397
Os,Sr,0.0018778034532373493
Ir,Sr,0.0012264051501274641
Pt,Sr,0.0024819443894698455
Au,Sr,0.0019836567147500463
Hg,Sr,0.006476915416472111
Tl,Sr,0.003270495370925335
Pb,Sr,0.020875607731011554
Bi,Sr,0.0034356040888692636
Po,Sr,0.0020460494154393755
At,Sr,0.0010233776654160567
Rn,Sr,0.0010992031192720347
Fr,Sr,0.0005054455629596655
Ra,Sr,0.0029538185244113303
Ac,Sr,0.0012767831432659968
Th,Sr,0.0038869187978471855
Pa,Sr,0.0016642461167188977
U,Sr,0.0043094752749486395
Np,Sr,0.0033578288231321603
Pu,Sr,0.003167726915835882
Am,Sr,0.0026655399468181458
Cm,Sr,0.0023601855054105328
Bk,Sr,0.0014523374215532285
Cf,Sr,0.0012089712081947315
Es,Sr,0.001072712404282834
Fm,Sr,0.0004998808551000562
Md,Sr,0.0011599260476378552
No,Sr,0.0010383766721093343
Lr,Sr,0.0005765117660912669
H,Y,0.0015713368902019547
He,Y,0.0017451915203474451
Li,Y,0.002404278216177943
Be,Y,0.0018590498144439604
B,Y,0.003858699901207149
C,Y,0.0007347789757759398
N,Y,0.001729179166165713
O,Y,0.0008209770452463943
F,Y,0.0010456384766931877
Ne,Y,0.001793009533102905
Na,Y,0.0018653548342781202
Mg,Y,0.0027356172821247954
Al,Y,0.00889731531965175
Si,Y,0.0013065057825695765
P,Y,0.003225929439044141
S,Y,0.0009591074908409637
Cl,Y,0.001541679362891518
Ar,Y,0.002046425885577956
K,Y,0.0018573433597417512
Ca,Y,0.004793269878260194
Sc,Y,0.02487656154322865
Ti,Y,0.005084992293698534
V,Y,0.004473958910605182
Cr,Y,0.005997600986001089
Mn,Y,0.004642885590425526
Fe,Y,0.004942639525850216
Co,Y,0.0036243988080164025
Ni,Y,0.002702791140309897
Cu,Y,0.003586741803091024
Zn,Y,0.0018684110537736537
Ga,Y,0.006832379238301565
Ge,Y,0.0017730305218332985
As,Y,0.002773337946202416
Se,Y,0.0011672521471287303
Br,Y,0.001830956656171754
Kr,Y,0.001866197317529166
Rb,Y,0.0016503899602979643
Sr,Y,0.004478609231763375
Y,Y,0.0
Zr,Y,0.0038473478853213324
Nb,Y,0.004270345624932458
Mo,Y,0.002173568213755893
Tc,Y,0.001396014163736431
Ru,Y,0.0019310468479443472
Rh,Y,0.0035345557812137313
Pd,Y,0.0014524938247298946
Ag,Y,0.0019749384801906744
Cd,Y,0.0016021735687695143
In,Y,0.009254668527879734
Sn,Y,0.0017870219307280894
Sb,Y,0.004233121047580208
Te,Y,0.0015369293084758376
I,Y,0.0019919665810719045
Xe,Y,0.0020826291061598096
Cs,Y,0.001781741118115901
Ba,Y,0.0037870232351993435
La,Y,0.036639238532973024
Ce,Y,0.026130927693014432
Pr,Y,0.030747782590585117
Nd,Y,0.03519509757349552
Pm,Y,0.006250459163683148
Sm,Y,0.03686108858212305
Eu,Y,0.029151037856419364
Gd,Y,0.04153588403380201
Tb,Y,0.03547244329525241
Dy,Y,0.0415197267235353
Ho,Y,0.03819442023068069
Er,Y,0.04249953882733055
Tm,Y,0.03309761051266504
Yb,Y,0.03514161551898009
Lu,Y,0.04257674275175406
Hf,Y,0.003169365593945093
Ta,Y,0.0040852595417102625
W,Y,0.0014797396474148206
Re,Y,0.0017418263036863195
Os,Y,0.0013793134644044696
Ir,Y,0.002928132971577394
Pt,Y,0.001439270907213546
Au,Y,0.0027450713661590926
Hg,Y,0.001165636766447788
Tl,Y,0.0034842791720408506
Pb,Y,0.002382532591149242
Bi,Y,0.010235414768456139
Po,Y,0.000985705141788072
At,Y,0.0003560718863423214
Rn,Y,0.0007649088726075224
Fr,Y,0.0003517273458830772
Ra,Y,0.001027745444759569
Ac,Y,0.0008884825175229368
Th,Y,0.006241875710722468
Pa,Y,0.0008106760424831885
U,Y,0.006738401487485487
Np,Y,0.00399923534619461
Pu,Y,0.00529042696063355
Am,Y,0.005508445763106754
Cm,Y,0.003784651710470631
Bk,Y,0.002425551587957745
Cf,Y,0.002523881494680307
Es,Y,0.0013063305930091575
Fm,Y,0.0006957100004699669
Md,Y,0.0008071644902121082
No,Y,0.00036129060938760614
Lr,Y,0.00040118059830278514
H,Zr,0.0019911895495343147
He,Zr,0.0013375612705676825
Li,Zr,0.0025361461723795243
Be,Zr,0.003146489204571302
B,Zr,0.0028086867755842296
C,Zr,0.006393762576837211
N,Zr,0.0023913754201922415
O,Zr,0.006812031269037734
F,Zr,0.0008031293764263288
Ne,Zr,0.001460098411180168
Na,Zr,0.001415303643018026
Mg,Zr,0.005455310455092699
Al,Zr,0.004213320210802912
Si,Zr,0.014613908226670053
P,Zr,0.0033339761546927124
S,Zr,0.008090882053742502
Cl,Zr,0.0015096111219094544
Ar,Zr,0.0015787539658992517
K,Zr,0.001626945762969395
Ca,Zr,0.004331705790820255
Sc,Zr,0.00439180348725485
Ti,Zr,0.049127779967049034
V,Zr,0.008181746561051674
Cr,Zr,0.005915478148370241
Mn,Zr,0.004763189356439151
Fe,Zr,0.011908931227196242
Co,Zr,0.008232325463479314
Ni,Zr,0.012072523910539942
Cu,Zr,0.00649675738967945
Zn,Zr,0.006210204096270692
Ga,Zr,0.0027681281151947473
Ge,Zr,0.012236706237657198
As,Zr,0.002276843564936491
Se,Zr,0.00903920001964641
Br,Zr,0.001650749809051105
Kr,Zr,0.0016322674655435212
Rb,Zr,0.0013866246296372698
Sr,Zr,0.003162077106292489
Y,Zr,0.0038473478853213324
Zr,Zr,0.0
Nb,Zr,0.010076915896789497
Mo,Zr,0.008315486198264058
Tc,Zr,0.002625498643322451
Ru,Zr,0.00927942403836776
Rh,Zr,0.003459761300237028
Pd,Zr,0.007549324143001687
Ag,Zr,0.002773197392572844
Cd,Zr,0.003279369227616055
In,Zr,0.0027025804123863855
Sn,Zr,0.016727783063924136
Sb,Zr,0.0028214688943955816
Te,Zr,0.008450832944286715
I,Zr,0.0015557555260659595
Xe,Zr,0.0022761351359101034
Cs,Zr,0.0013978397016069254
Ba,Zr,0.003529527634939274
La,Zr,0.0033710568633404407
Ce,Zr,0.006799676300008288
Pr,Zr,0.0033716395910262506
Nd,Zr,0.002933544761978186
Pm,Zr,0.001090698387130961
Sm,Zr,0.003338035097051291
Eu,Zr,0.0023764920669140563
Gd,Zr,0.0032777487716265947
Tb,Zr,0.003245642086316991
Dy,Zr,0.0028992595463729677
Ho,Zr,0.0028137005008312048
Er,Zr,0.003304123663876166
Tm,Zr,0.0025486003034563966
Yb,Zr,0.004146573352009179
Lu,Zr,0.002755126927169445
Hf,Zr,0.06629931202821784
Ta,Zr,0.005459269697307379
W,Zr,0.007220086260866306
Re,Zr,0.0026477144564336316
Os,Zr,0.005763861281965688
Ir,Zr,0.0036785411929686393
Pt,Zr,0.009327814121719269
Au,Zr,0.0028868456212399916
Hg,Zr,0.0038917651429376393
Tl,Zr,0.0018040935616449763
Pb,Zr,0.006628892719873756
Bi,Zr,0.0024639927862500554
Po,Zr,0.0017837502129434651
At,Zr,0.0004349391226726768
Rn,Zr,0.0006228869445323573
Fr,Zr,0.00028642153285362605
Ra,Zr,0.0009764092384903539
Ac,Zr,0.00048234430743250356
Th,Zr,0.015757101779563926
Pa,Zr,0.002169085466517445
U,Zr,0.01310766355695349
Np,Zr,0.0056351723857225155
Pu,Zr,0.005600587734864639
Am,Zr,0.0025632475959856166
Cm,Zr,0.001977099362709375
Bk,Zr,0.00197519530957752
Cf,Zr,0.0013701787571322214
Es,Zr,0.0007598442682597706
Fm,Zr,0.00028326817219160135
Md,Zr,0.00043819792661864984
No,Zr,0.00029420916899881475
Lr,Zr,0.0003266927159971701
H,Nb,0.0027753806548793
He,Nb,0.0016454536323539603
Li,Nb,0.0036701760631652892
Be,Nb,0.002295339766208039
B,Nb,0.005518831275583421
C,Nb,0.0014335790796022516
N,Nb,0.0034332186662502043
O,Nb,0.0014883287347297466
F,Nb,0.0019657000029835356
Ne,Nb,0.0023460539009675357
Na,Nb,0.002830345741231964
Mg,Nb,0.0023667792448012074
Al,Nb,0.005951316724397038
Si,Nb,0.002841087407068489
P,Nb,0.007797033417710742
S,Nb,0.0018292820192900145
Cl,Nb,0.003679807406889086
Ar,Nb,0.0031444597527397135
K,Nb,0.0029310558227350005
Ca,Nb,0.0026546494288245074
Sc,Nb,0.005840810686444685
Ti,Nb,0.01138445749134939
V,Nb,0.017415435874491965
Cr,Nb,0.006370805756000766
Mn,Nb,0.004654042199503328
Fe,Nb,0.004873697159952508
Co,Nb,0.0048902045429075345
Ni,Nb,0.0035825004271657916
Cu,Nb,0.002892573832673029
Zn,Nb,0.0019317595291327772
Ga,Nb,0.004220953162654743
Ge,Nb,0.0033688090635408427
As,Nb,0.0071020006599086865
Se,Nb,0.0024399608562259384
Br,Nb,0.0039251069669862595
Kr,Nb,0.0028487854183643683
Rb,Nb,0.002099459512913265
Sr,Nb,0.002645577548101427
Y,Nb,0.004270345624932458
Zr,Nb,0.010076915896789497
Nb,Nb,0.0
Mo,Nb,0.00997861723472128
Tc,Nb,0.004832898735804122
Ru,Nb,0.004709538262209188
Rh,Nb,0.004305552741139294
Pd,Nb,0.0021763366607721844
Ag,Nb,0.002927816022641418
Cd,Nb,0.001619481905645311
In,Nb,0.0036259428754650287
Sn,Nb,0.004010046363792214
Sb,Nb,0.012082941020120523
Te,Nb,0.003565942792169323
I,Nb,0.004519696750637634
Xe,Nb,0.003513822377814466
Cs,Nb,0.0021642799844217814
Ba,Nb,0.003032499075871074
La,Nb,0.00420893435078989
Ce,Nb,0.0043109242015736075
Pr,Nb,0.0035316116469515046
Nd,Nb,0.003434091047361046
Pm,Nb,0.0012778719445809006
Sm,Nb,0.0031998040769854433
Eu,Nb,0.0026172601153356956
Gd,Nb,0.0032789738582838473
Tb,Nb,0.003055325055697897
Dy,Nb,0.0030521955798027516
Ho,Nb,0.0031646943041022
Er,Nb,0.003533656650395041
Tm,Nb,0.002675095452932194
Yb,Nb,0.00366279865908459
Lu,Nb,0.0032668219840960465
Hf,Nb,0.008861078699111872
Ta,Nb,0.07665760606399125
W,Nb,0.008734530491974698
Re,Nb,0.006132158970658401
Os,Nb,0.004716704632074263
Ir,Nb,0.005272850964472664
Pt,Nb,0.0034774381261835005
Au,Nb,0.003807280655345374
Hg,Nb,0.0015272895948802284
Tl,Nb,0.002928424306631199
Pb,Nb,0.0033338992098886737
Bi,Nb,0.0060088954528666255
Po,Nb,0.00200626333086114
At,Nb,0.00040766283989915493
Rn,Nb,0.0008757358702884518
Fr,Nb,0.0004026888226582387
Ra,Nb,0.0011766546104156957
Ac,Nb,0.0003390713319294342
Th,Nb,0.004968349261767792
Pa,Nb,0.0037125368263326965
U,Nb,0.008893648225246705
Np,Nb,0.005864827557048282
Pu,Nb,0.004391290515445777
Am,Nb,0.0034106905024138155
Cm,Nb,0.0024526452941239993
Bk,Nb,0.0023141564166206433
Cf,Nb,0.0016855793170062218
Es,Nb,0.001281946049547221
Fm,Nb,0.0007965108322681967
Md,Nb,0.0006160759123215881
No,Nb,0.0004136376992994352
Lr,Nb,0.00045930731486991025
H,Mo,0.0038332268897513207
He,Mo,0.0011327861510496645
Li,Mo,0.0023310118123717975
Be,Mo,0.0026263262023053053
B,Mo,0.003125023864702929
C,Mo,0.008237519612548865
N,Mo,0.004167850456484479
O,Mo,0.008388686786869918
F,Mo,0.0015676993415137625
Ne,Mo,0.0009975637192421792
Na,Mo,0.002664694988446082
Mg,Mo,0.004075950233683974
Al,Mo,0.0034525396994632813
Si,Mo,0.008960419250127062
P,Mo,0.004448929789353361
S,Mo,0.012549236173693527
Cl,Mo,0.0030239683027772878
Ar,Mo,0.0013632699686519636
K,Mo,0.0025089155043154297
Ca,Mo,0.0035286275040473246
Sc,Mo,0.0028856677211261286
Ti,Mo,0.010589801704503597
V,Mo,0.012976737879020483
Cr,Mo,0.035191433788042195
Mn,Mo,0.009323891067299129
Fe,Mo,0.016812292513033202
Co,Mo,0.00811000991397684
Ni,Mo,0.009883907218316024
Cu,Mo,0.009331994198128132
Zn,Mo,0.008099549051977954
Ga,Mo,0.0027113924924777985
Ge,Mo,0.006146061647811709
As,Mo,0.002821452678561232
Se,Mo,0.01210287256245971
Br,Mo,0.002932736110037291
Kr,Mo,0.0013010579217130076
Rb,Mo,0.001309307288668882
Sr,Mo,0.002535910993962386
Y,Mo,0.002173568213755893
Zr,Mo,0.008315486198264058
Nb,Mo,0.00997861723472128
Mo,Mo,0.0
Tc,Mo,0.006084073881771178
Ru,Mo,0.01331761898152855
Rh,Mo,0.0052914390602191745
Pd,Mo,0.00858643152087841
